http://s3.amazonaws.com/caption-scene/upload_batches/0_1000/1081595465.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2570026554.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4571650064.jpg,AZD3HQEB7KVNT,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/8000_9000/2735833682.jpg,AZD3HQEB7KVNT,1,0,4,NA
http://s3.amazonaws.com/caption-scene/upload_batches/27000_28000/5522482326.jpg,AZD3HQEB7KVNT,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4807204813.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/202233774.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5381684062.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3920626767.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/25774845.jpg,AZD3HQEB7KVNT,0,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2602215145.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/365584746.jpg,AZD3HQEB7KVNT,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2107951699.jpg,AZD3HQEB7KVNT,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1493288603.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4695699161.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3805877081.jpg,AZD3HQEB7KVNT,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/765091078.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/7732302510.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4555406560.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/17000_18000/3932198441.jpg,AZD3HQEB7KVNT,1,1,NA,1
http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5060860492.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2555545571.jpg,AZD3HQEB7KVNT,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/31000_31783/909808296.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/7781342152.jpg,AZD3HQEB7KVNT,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/28000_29000/6281192843.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/3139837262.jpg,AZD3HQEB7KVNT,1,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2110775531.jpg,AZD3HQEB7KVNT,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/12000_13000/3266399073.jpg,AZD3HQEB7KVNT,0,0,1,NA
http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/200764658.jpg,AZD3HQEB7KVNT,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/1484815652.jpg,AZD3HQEB7KVNT,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/27000_28000/6020320520.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3663793993.jpg,AZD3HQEB7KVNT,1,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3442879605.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/3106481126.jpg,AZD3HQEB7KVNT,1,0,1,NA
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/241596333.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2572609425.jpg,AZD3HQEB7KVNT,1,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2340919359.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/4322110026.jpg,AZD3HQEB7KVNT,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2310452540.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3497236690.jpg,AZD3HQEB7KVNT,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/141755290.jpg,AZD3HQEB7KVNT,1,0,4,NA
http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/207225205.jpg,AZD3HQEB7KVNT,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2853682342.jpg,AZD3HQEB7KVNT,1,1,NA,3
http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/47798735.jpg,AZD3HQEB7KVNT,0,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3359563671.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4488485439.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3643087589.jpg,AZD3HQEB7KVNT,1,1,NA,1
http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2116444946.jpg,AZD3HQEB7KVNT,1,1,NA,4
http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3411022255.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/25000_26000/4946876505.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/8000_9000/279757732.jpg,AZD3HQEB7KVNT,1,1,NA,2
http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5054184499.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2162367970.jpg,AZD3HQEB7KVNT,1,0,NA,4
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2403078014.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3349528565.jpg,AZD3HQEB7KVNT,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/4658910970.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5225747391.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/7000_8000/2623982903.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/467262667.jpg,AZD3HQEB7KVNT,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/27000_28000/5903521315.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/23000_24000/4789673980.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/4903293024.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2561481438.jpg,AZD3HQEB7KVNT,1,1,NA,1
http://s3.amazonaws.com/caption-scene/upload_batches/13000_14000/3335452793.jpg,AZD3HQEB7KVNT,1,0,4,NA
http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3519622190.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/7851957868.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/11000_12000/316032526.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/1000_2000/153374889.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/3656151153.jpg,AZD3HQEB7KVNT,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/16000_17000/371903.jpg,AZD3HQEB7KVNT,1,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/18000_19000/401059368.jpg,AZD3HQEB7KVNT,0,0,4,NA
http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4465482078.jpg,AZD3HQEB7KVNT,1,1,NA,4
http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/4455592041.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/9000_10000/2885967985.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/14000_15000/3469625964.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/22000_23000/4733464337.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/6000_7000/2539883133.jpg,AZD3HQEB7KVNT,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2205958052.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/12000_13000/3252793829.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/7058943627.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/18000_19000/42649475.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/30000_31000/7806899062.jpg,AZD3HQEB7KVNT,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/4450422489.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/31000_31783/96669857.jpg,AZD3HQEB7KVNT,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/21000_22000/458735196.jpg,AZD3HQEB7KVNT,0,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/31000_31783/984092829.jpg,AZD3HQEB7KVNT,1,1,NA,3
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/7007352148.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/8000_9000/2804851816.jpg,AZD3HQEB7KVNT,1,1,NA,1
http://s3.amazonaws.com/caption-scene/upload_batches/10000_11000/3025315215.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/7002927825.jpg,AZD3HQEB7KVNT,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/3000_4000/2034865941.jpg,AZD3HQEB7KVNT,1,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/20000_21000/4541695561.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/5311725126.jpg,AZD3HQEB7KVNT,1,1,NA,0
http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/4403572803.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/19000_20000/4390538794.jpg,AZD3HQEB7KVNT,0,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/5000_6000/2397886149.jpg,AZD3HQEB7KVNT,1,0,0,NA
http://s3.amazonaws.com/caption-scene/upload_batches/26000_27000/514222303.jpg,AZD3HQEB7KVNT,1,0,2,NA
http://s3.amazonaws.com/caption-scene/upload_batches/24000_25000/4866398248.jpg,AZD3HQEB7KVNT,1,0,5,NA
http://s3.amazonaws.com/caption-scene/upload_batches/4000_5000/2228022180.jpg,AZD3HQEB7KVNT,1,0,4,NA
http://s3.amazonaws.com/caption-scene/upload_batches/2000_3000/19663663.jpg,AZD3HQEB7KVNT,1,0,3,NA
http://s3.amazonaws.com/caption-scene/upload_batches/29000_30000/6920532.jpg,AZD3HQEB7KVNT,0,0,4,NA
